Date,Year,Month,Quarter,Site_ID,Lab_ID,Region,Site_Type,Adoption_Date,Post_Adoption,Months_Since_Adoption,Assay_Menu,Communication_Intensity,Cr_Volume,Cys_Volume,CrCys_Volume,Total_Test_Volume,Cr_Price,Cys_Price,CrCys_Price,Cr_Revenue,Cys_Revenue,CrCys_Revenue,Total_Revenue,Lives_Covered,Total_Patients,Reclassified_Patients,Reclassification_Rate,CKD_Patients,G1_Patients,G2_Patients,G3a_Patients,G3b_Patients,G4_Patients,G5_Patients,CKD_Prevalence,Nephrology_Referrals,Dialysis_Initiations,Trial_Enrollment,Eligibility_Shift_Pct,Renally_Adjusted_Rx,Nephroprotective_Rx
2021-01-01,2021,1,Q1,SITE0097,LAB007,Midwest,Reference Lab,2021-09-01,0,,CrCys,4,505,108,0,613,8.52,24.71,30.89,4303.56,2668.25,0.0,6971.81,19178,2876,0,0.0,1064,1006,805,632,230,143,57,0.37,159,12,0,0.0,425,266
2021-01-01,2021,1,Q1,SITE0098,LAB036,Southwest,Reference Lab,2022-02-01,0,,CrCys,4,531,111,0,642,7.82,28.36,30.89,4149.82,3147.45,0.0,7297.27,27195,4079,0,0.0,1509,1427,1142,897,326,203,81,0.37,226,18,0,0.0,603,377
2021-01-01,2021,1,Q1,SITE0099,LAB045,Southeast,Clinic,2023-03-01,0,,Cys,4,495,98,0,593,8.78,28.26,30.84,4348.32,2769.17,0.0,7117.49,5302,795,0,0.0,294,278,222,174,63,39,15,0.37,44,3,0,0.0,117,73
2021-01-01,2021,1,Q1,SITE0100,LAB020,West,Hospital,2023-05-01,0,,CrCys,4,505,86,0,591,7.99,25.47,28.89,4036.27,2190.21,0.0,6226.49,22022,3303,0,0.0,1222,1156,924,726,264,165,66,0.37,183,14,8,0.0,488,305
2021-01-01,2021,1,Q1,SITE0101,LAB001,West,Hospital,2021-12-01,0,,CrCys,1,523,94,0,617,8.78,25.15,32.34,4591.5,2364.29,0.0,6955.79,5055,758,0,0.0,280,265,212,166,60,37,15,0.37,42,3,0,0.0,112,70
2021-01-01,2021,1,Q1,SITE0102,LAB008,Midwest,Clinic,2022-11-01,0,,CrCys,5,522,100,0,622,7.79,23.93,29.19,4068.02,2393.22,0.0,6461.24,13717,2057,0,0.0,761,719,575,452,164,102,41,0.37,114,9,0,0.0,304,190
2021-01-01,2021,1,Q1,SITE0103,LAB046,Northeast,Clinic,2024-11-01,0,,CrCys,3,566,109,0,675,8.54,27.45,30.95,4832.28,2992.5,0.0,7824.77,33699,5054,0,0.0,1869,1768,1415,1111,404,252,101,0.37,280,22,0,0.0,747,467
2021-01-01,2021,1,Q1,SITE0104,LAB016,Southeast,Clinic,2024-10-01,0,,Cys,2,549,111,0,660,8.68,22.86,30.22,4765.78,2537.33,0.0,7303.11,13150,1972,0,0.0,729,690,552,433,157,98,39,0.37,109,8,0,0.0,291,182
2021-01-01,2021,1,Q1,SITE0105,LAB014,Southeast,Reference Lab,2022-11-01,0,,Cr,1,516,0,0,516,8.54,26.42,30.3,4408.49,0.0,0.0,4408.49,7125,1068,0,0.0,395,373,299,234,85,53,21,0.37,59,4,0,0.0,158,98
2021-01-01,2021,1,Q1,SITE0106,LAB012,Midwest,Hospital,,0,,CrCys,1,521,105,0,626,7.7,25.5,32.0,4011.43,2677.77,0.0,6689.21,49247,7387,0,0.0,2733,2585,2068,1625,590,369,147,0.37,409,32,5,0.0,1093,683
2021-01-01,2021,1,Q1,SITE0107,LAB023,West,Clinic,2024-02-01,0,,CrCys,2,554,87,0,641,8.17,26.98,33.07,4523.94,2347.62,0.0,6871.55,21748,3262,0,0.0,1206,1141,913,717,260,163,65,0.37,180,14,0,0.0,482,301
2021-01-01,2021,1,Q1,SITE0108,LAB015,West,Hospital,2023-05-01,0,,CrCys,3,515,109,0,624,8.05,24.95,33.64,4146.14,2719.54,0.0,6865.69,44577,6686,0,0.0,2473,2340,1872,1470,534,334,133,0.37,370,29,0,0.0,989,618
2021-01-01,2021,1,Q1,SITE0109,LAB028,Southeast,Clinic,,0,,Cr,1,544,0,0,544,7.24,25.13,31.26,3937.0,0.0,0.0,3937.0,9621,1443,0,0.0,533,505,404,317,115,72,28,0.37,79,6,0,0.0,213,133
2021-01-01,2021,1,Q1,SITE0110,LAB034,Northeast,Hospital,2023-07-01,0,,Cr,2,482,0,0,482,8.0,26.02,32.11,3857.85,0.0,0.0,3857.85,20034,3005,0,0.0,1111,1051,841,661,240,150,60,0.37,166,13,0,0.0,444,277
2021-01-01,2021,1,Q1,SITE0111,LAB002,Southwest,Hospital,2022-01-01,0,,Cys,1,512,109,0,621,8.03,24.71,35.06,4111.53,2693.59,0.0,6805.12,10126,1518,0,0.0,561,531,425,333,121,75,30,0.37,84,6,0,0.0,224,140
2021-01-01,2021,1,Q1,SITE0112,LAB032,West,Hospital,2024-06-01,0,,CrCys,3,479,104,0,583,9.11,23.87,31.18,4363.39,2482.76,0.0,6846.15,10122,1518,0,0.0,561,531,425,333,121,75,30,0.37,84,6,0,0.0,224,140
2021-01-01,2021,1,Q1,SITE0113,LAB023,West,Clinic,2024-02-01,0,,CrCys,2,512,115,0,627,8.31,25.34,33.9,4252.63,2914.2,0.0,7166.82,23030,3454,0,0.0,1277,1208,967,759,276,172,69,0.37,191,15,0,0.0,510,319
2021-01-01,2021,1,Q1,SITE0114,LAB022,Southwest,Clinic,2022-01-01,0,,CrCys,1,527,92,0,619,7.76,22.27,31.55,4088.23,2048.49,0.0,6136.72,22302,3345,0,0.0,1237,1170,936,735,267,167,66,0.37,185,14,0,0.0,494,309
2021-01-01,2021,1,Q1,SITE0115,LAB025,Northeast,Clinic,2024-10-01,0,,Cr,4,516,0,0,516,8.77,26.52,30.85,4525.7,0.0,0.0,4525.7,24181,3627,0,0.0,1341,1269,1015,797,290,181,72,0.37,201,16,0,0.0,536,335
2021-01-01,2021,1,Q1,SITE0116,LAB022,Southwest,Reference Lab,2022-01-01,0,,CrCys,1,543,106,0,649,7.2,24.97,33.16,3912.03,2646.75,0.0,6558.79,43638,6545,0,0.0,2421,2290,1832,1439,523,327,130,0.37,363,29,0,0.0,968,605
2021-01-01,2021,1,Q1,SITE0117,LAB022,Southwest,Hospital,2022-01-01,0,,CrCys,1,492,89,0,581,9.1,24.68,31.11,4476.36,2196.78,0.0,6673.14,6531,979,0,0.0,362,342,274,215,78,48,19,0.37,54,4,8,0.0,144,90
2021-01-01,2021,1,Q1,SITE0118,LAB049,Southeast,Hospital,2022-04-01,0,,Cys,5,538,97,0,635,8.06,29.31,30.79,4334.99,2843.52,0.0,7178.51,45940,6891,0,0.0,2549,2411,1929,1516,551,344,137,0.37,382,30,0,0.0,1019,637
2021-01-01,2021,1,Q1,SITE0119,LAB042,Northeast,Reference Lab,2022-08-01,0,,CrCys,5,559,105,0,664,8.18,25.34,32.18,4572.48,2660.36,0.0,7232.85,45441,6816,0,0.0,2521,2385,1908,1499,545,340,136,0.37,378,30,0,0.0,1008,630
2021-01-01,2021,1,Q1,SITE0120,LAB006,Southeast,Hospital,2021-11-01,0,,CrCys,1,537,88,0,625,9.36,23.4,34.6,5026.89,2058.76,0.0,7085.65,28333,4249,0,0.0,1572,1487,1189,934,339,212,84,0.37,235,18,0,0.0,628,393
2021-01-01,2021,1,Q1,SITE0121,LAB015,West,Reference Lab,2023-05-01,0,,CrCys,3,515,94,0,609,7.98,26.07,34.37,4107.92,2450.89,0.0,6558.81,44650,6697,0,0.0,2477,2343,1875,1473,535,334,133,0.37,371,29,0,0.0,990,619
2021-01-01,2021,1,Q1,SITE0122,LAB043,West,Hospital,2024-05-01,0,,CrCys,4,509,88,0,597,8.86,26.99,30.49,4509.47,2375.3,0.0,6884.78,39674,5951,0,0.0,2201,2082,1666,1309,476,297,119,0.37,330,26,0,0.0,880,550
2021-01-01,2021,1,Q1,SITE0123,LAB037,Midwest,Reference Lab,2023-07-01,0,,CrCys,5,517,114,0,631,8.64,23.15,30.83,4467.18,2638.96,0.0,7106.14,40854,6128,0,0.0,2267,2144,1715,1348,490,306,122,0.37,340,27,0,0.0,906,566
2021-01-01,2021,1,Q1,SITE0124,LAB033,West,Hospital,2021-08-01,0,,Cr,1,532,0,0,532,8.52,26.49,33.19,4532.27,0.0,0.0,4532.27,13152,1972,0,0.0,729,690,552,433,157,98,39,0.37,109,8,0,0.0,291,182
2021-01-01,2021,1,Q1,SITE0125,LAB008,Midwest,Reference Lab,2022-11-01,0,,CrCys,5,495,103,0,598,7.98,21.07,31.56,3948.91,2169.93,0.0,6118.84,43518,6527,0,0.0,2414,2284,1827,1435,522,326,130,0.37,362,28,0,0.0,965,603
2021-01-01,2021,1,Q1,SITE0126,LAB044,Southeast,Clinic,2021-12-01,0,,CrCys,2,557,98,0,655,8.36,24.67,32.57,4657.41,2417.24,0.0,7074.65,15267,2290,0,0.0,847,801,641,503,183,114,45,0.37,127,10,0,0.0,338,211
2021-01-01,2021,1,Q1,SITE0127,LAB044,Southeast,Reference Lab,2021-12-01,0,,CrCys,2,543,114,0,657,8.75,26.47,32.36,4748.8,3017.55,0.0,7766.35,30289,4543,0,0.0,1680,1590,1272,999,363,227,90,0.37,252,20,0,0.0,672,420
2021-01-01,2021,1,Q1,SITE0128,LAB005,Southwest,Hospital,2021-09-01,0,,Cr,3,468,0,0,468,7.85,25.8,30.7,3674.54,0.0,0.0,3674.54,6062,909,0,0.0,336,318,254,199,72,45,18,0.37,50,4,7,0.0,134,84
2021-01-01,2021,1,Q1,SITE0129,LAB039,Northeast,Clinic,2024-01-01,0,,CrCys,1,529,113,0,642,8.66,26.8,31.5,4583.43,3028.45,0.0,7611.88,34926,5238,0,0.0,1938,1833,1466,1152,419,261,104,0.37,290,23,0,0.0,775,484
2021-01-01,2021,1,Q1,SITE0130,LAB004,Southwest,Reference Lab,2024-05-01,0,,CrCys,1,507,102,0,609,8.49,25.52,29.2,4304.53,2603.18,0.0,6907.7,11229,1684,0,0.0,623,589,471,370,134,84,33,0.37,93,7,0,0.0,249,155
2021-01-01,2021,1,Q1,SITE0131,LAB006,Southeast,Clinic,2021-11-01,0,,CrCys,1,541,114,0,655,8.24,22.78,29.1,4459.29,2596.87,0.0,7056.16,9632,1444,0,0.0,534,505,404,317,115,72,28,0.37,80,6,0,0.0,213,133
2021-01-01,2021,1,Q1,SITE0132,LAB045,Southeast,Clinic,2023-03-01,0,,Cys,4,498,101,0,599,7.95,26.18,32.68,3957.53,2643.99,0.0,6601.52,44056,6608,0,0.0,2444,2312,1850,1453,528,330,132,0.37,366,29,0,0.0,977,611
2021-01-01,2021,1,Q1,SITE0133,LAB032,West,Clinic,2024-06-01,0,,CrCys,3,531,101,0,632,9.34,23.5,32.36,4959.83,2373.32,0.0,7333.15,8596,1289,0,0.0,476,451,360,283,103,64,25,0.37,71,5,0,0.0,190,119
2021-01-01,2021,1,Q1,SITE0134,LAB030,West,Clinic,2024-09-01,0,,CrCys,1,524,85,0,609,8.08,28.72,35.77,4235.03,2441.42,0.0,6676.45,49243,7386,0,0.0,2732,2585,2068,1624,590,369,147,0.37,409,32,0,0.0,1092,683
2021-01-01,2021,1,Q1,SITE0135,LAB047,Southeast,Clinic,2021-11-01,0,,CrCys,3,532,116,0,648,8.19,26.66,34.23,4355.81,3092.06,0.0,7447.87,11168,1675,0,0.0,619,586,469,368,134,83,33,0.37,92,7,0,0.0,247,154
2021-01-01,2021,1,Q1,SITE0136,LAB035,Midwest,Clinic,2022-07-01,0,,CrCys,2,539,105,0,644,8.18,24.14,30.23,4406.52,2534.32,0.0,6940.85,47563,7134,0,0.0,2639,2496,1997,1569,570,356,142,0.37,395,31,0,0.0,1055,659
2021-01-01,2021,1,Q1,SITE0137,LAB040,Southeast,Reference Lab,2024-01-01,0,,CrCys,3,521,124,0,645,8.74,22.27,35.72,4553.56,2761.37,0.0,7314.92,12561,1884,0,0.0,697,659,527,414,150,94,37,0.37,104,8,0,0.0,278,174
2021-01-01,2021,1,Q1,SITE0138,LAB016,Southeast,Hospital,2024-10-01,0,,Cys,2,545,102,0,647,7.96,27.4,28.13,4339.1,2794.52,0.0,7133.62,13258,1988,0,0.0,735,695,556,437,159,99,39,0.37,110,8,0,0.0,294,183
2021-01-01,2021,1,Q1,SITE0139,LAB013,Southwest,Hospital,2024-09-01,0,,Cys,5,502,99,0,601,8.57,21.46,31.07,4302.36,2124.85,0.0,6427.21,21616,3242,0,0.0,1199,1134,907,713,259,162,64,0.37,179,14,5,0.0,479,299
2021-01-01,2021,1,Q1,SITE0140,LAB050,West,Reference Lab,2023-09-01,0,,Cys,4,486,105,0,591,7.7,26.8,33.56,3743.49,2814.04,0.0,6557.52,31734,4760,0,0.0,1761,1666,1332,1047,380,238,95,0.37,264,21,0,0.0,704,440
2021-01-01,2021,1,Q1,SITE0141,LAB042,Northeast,Reference Lab,2022-08-01,0,,CrCys,5,499,86,0,585,8.7,23.85,30.05,4340.13,2051.37,0.0,6391.5,11371,1705,0,0.0,630,596,477,375,136,85,34,0.37,94,7,0,0.0,252,157
2021-01-01,2021,1,Q1,SITE0142,LAB030,West,Clinic,2024-09-01,0,,CrCys,1,507,97,0,604,8.05,24.39,35.14,4083.26,2366.06,0.0,6449.32,31069,4660,0,0.0,1724,1631,1304,1025,372,233,93,0.37,258,20,0,0.0,689,431
2021-01-01,2021,1,Q1,SITE0143,LAB019,Northeast,Clinic,2021-06-01,0,,CrCys,1,545,92,0,637,8.24,24.97,28.47,4489.14,2297.42,0.0,6786.56,19369,2905,0,0.0,1074,1016,813,639,232,145,58,0.37,161,12,0,0.0,429,268
2021-01-01,2021,1,Q1,SITE0144,LAB017,West,Hospital,2021-06-01,0,,CrCys,4,560,107,0,667,7.99,24.78,30.79,4472.54,2651.56,0.0,7124.1,17910,2686,0,0.0,993,940,752,590,214,134,53,0.37,148,11,0,0.0,397,248
2021-01-01,2021,1,Q1,SITE0145,LAB019,Northeast,Hospital,2021-06-01,0,,CrCys,1,508,104,0,612,8.65,22.29,28.77,4392.56,2317.83,0.0,6710.39,12943,1941,0,0.0,718,679,543,427,155,97,38,0.37,107,8,0,0.0,287,179
2021-01-01,2021,1,Q1,SITE0146,LAB028,Southeast,Clinic,,0,,Cr,1,498,0,0,498,9.08,26.27,31.1,4523.02,0.0,0.0,4523.02,17199,2579,0,0.0,954,902,722,567,206,128,51,0.37,143,11,0,0.0,381,238
2021-01-01,2021,1,Q1,SITE0147,LAB026,Midwest,Hospital,2022-02-01,0,,CrCys,2,529,111,0,640,8.35,25.3,31.83,4418.33,2808.81,0.0,7227.14,20728,3109,0,0.0,1150,1088,870,683,248,155,62,0.37,172,13,0,0.0,460,287
2021-01-01,2021,1,Q1,SITE0148,LAB037,Midwest,Clinic,2023-07-01,0,,CrCys,5,552,104,0,656,8.09,26.24,36.11,4463.19,2728.78,0.0,7191.98,28275,4241,0,0.0,1569,1484,1187,933,339,212,84,0.37,235,18,0,0.0,627,392
2021-01-01,2021,1,Q1,SITE0149,LAB026,Midwest,Hospital,2022-02-01,0,,CrCys,2,479,95,0,574,8.41,27.75,31.03,4027.7,2636.23,0.0,6663.92,11738,1760,0,0.0,651,616,492,387,140,88,35,0.37,97,7,8,0.0,260,162
2021-01-01,2021,1,Q1,SITE0150,LAB023,West,Reference Lab,2024-02-01,0,,CrCys,2,448,104,0,552,8.02,24.64,38.39,3594.45,2562.46,0.0,6156.91,20913,3136,0,0.0,1160,1097,878,689,250,156,62,0.37,174,13,0,0.0,464,290
2021-01-01,2021,1,Q1,SITE0151,LAB009,Midwest,Reference Lab,2024-03-01,0,,Cys,1,491,95,0,586,8.29,27.3,33.84,4068.83,2593.2,0.0,6662.03,40240,6036,0,0.0,2233,2112,1690,1327,482,301,120,0.37,334,26,0,0.0,893,558
2021-01-01,2021,1,Q1,SITE0152,LAB012,Midwest,Clinic,,0,,CrCys,1,530,115,0,645,8.17,25.14,33.71,4327.94,2890.61,0.0,7218.55,24123,3618,0,0.0,1338,1266,1013,795,289,180,72,0.37,200,16,0,0.0,535,334
2021-01-01,2021,1,Q1,SITE0153,LAB001,West,Clinic,2021-12-01,0,,CrCys,1,499,92,0,591,8.18,27.06,30.09,4080.93,2489.51,0.0,6570.45,39529,5929,0,0.0,2193,2075,1660,1304,474,296,118,0.37,328,26,0,0.0,877,548
2021-01-01,2021,1,Q1,SITE0154,LAB001,West,Hospital,2021-12-01,0,,CrCys,1,521,88,0,609,8.71,25.05,34.82,4538.85,2204.26,0.0,6743.11,15167,2275,0,0.0,841,796,637,500,182,113,45,0.37,126,10,7,0.0,336,210
2021-01-01,2021,1,Q1,SITE0155,LAB047,Southeast,Reference Lab,2021-11-01,0,,CrCys,3,527,118,0,645,8.1,26.19,35.62,4267.28,3090.76,0.0,7358.04,15554,2333,0,0.0,863,816,653,513,186,116,46,0.37,129,10,0,0.0,345,215
2021-01-01,2021,1,Q1,SITE0156,LAB034,Northeast,Clinic,2023-07-01,0,,Cr,2,512,0,0,512,8.68,24.67,34.61,4441.8,0.0,0.0,4441.8,22260,3339,0,0.0,1235,1168,934,734,267,166,66,0.37,185,14,0,0.0,494,308
2021-01-01,2021,1,Q1,SITE0157,LAB032,West,Hospital,2024-06-01,0,,CrCys,3,515,94,0,609,8.25,26.99,30.87,4249.17,2536.63,0.0,6785.8,8812,1321,0,0.0,488,462,369,290,105,66,26,0.37,73,5,0,0.0,195,122
2021-01-01,2021,1,Q1,SITE0158,LAB048,Southwest,Reference Lab,2023-01-01,0,,Cr,1,522,0,0,522,8.29,27.43,35.04,4329.81,0.0,0.0,4329.81,33024,4953,0,0.0,1832,1733,1386,1089,396,247,99,0.37,274,21,0,0.0,732,458
2021-01-01,2021,1,Q1,SITE0159,LAB025,Northeast,Reference Lab,2024-10-01,0,,Cr,4,515,0,0,515,8.7,24.95,30.19,4481.46,0.0,0.0,4481.46,32285,4842,0,0.0,1791,1694,1355,1065,387,242,96,0.37,268,21,0,0.0,716,447
2021-01-01,2021,1,Q1,SITE0160,LAB040,Southeast,Reference Lab,2024-01-01,0,,CrCys,3,537,111,0,648,8.66,25.57,31.48,4651.59,2837.89,0.0,7489.48,31900,4785,0,0.0,1770,1674,1339,1052,382,239,95,0.37,265,21,0,0.0,708,442
2021-01-01,2021,1,Q1,SITE0161,LAB045,Southeast,Clinic,2023-03-01,0,,Cys,4,505,111,0,616,8.94,22.31,30.0,4512.5,2476.19,0.0,6988.7,6605,990,0,0.0,366,346,277,217,79,49,19,0.37,54,4,0,0.0,146,91
2021-01-01,2021,1,Q1,SITE0162,LAB001,West,Clinic,2021-12-01,0,,CrCys,1,535,118,0,653,8.16,26.27,34.22,4366.2,3099.79,0.0,7466.0,10622,1593,0,0.0,589,557,446,350,127,79,31,0.37,88,7,0,0.0,235,147
2021-01-01,2021,1,Q1,SITE0163,LAB016,Southeast,Clinic,2024-10-01,0,,Cys,2,508,90,0,598,8.84,28.8,34.21,4488.83,2591.98,0.0,7080.81,11767,1765,0,0.0,653,617,494,388,141,88,35,0.37,97,7,0,0.0,261,163
2021-01-01,2021,1,Q1,SITE0164,LAB039,Northeast,Reference Lab,2024-01-01,0,,CrCys,1,528,103,0,631,8.44,25.66,32.38,4456.22,2643.39,0.0,7099.61,32139,4820,0,0.0,1783,1687,1349,1060,385,241,96,0.37,267,21,0,0.0,713,445
2021-01-01,2021,1,Q1,SITE0165,LAB005,Southwest,Reference Lab,2021-09-01,0,,Cr,3,510,0,0,510,8.76,24.48,33.48,4465.84,0.0,0.0,4465.84,16613,2491,0,0.0,921,871,697,548,199,124,49,0.37,138,11,0,0.0,368,230
2021-01-01,2021,1,Q1,SITE0166,LAB022,Southwest,Hospital,2022-01-01,0,,CrCys,1,541,116,0,657,8.81,25.73,35.68,4764.96,2985.21,0.0,7750.17,15589,2338,0,0.0,865,818,654,514,187,116,46,0.37,129,10,0,0.0,346,216
2021-01-01,2021,1,Q1,SITE0167,LAB029,West,Hospital,2023-05-01,0,,CrCys,5,507,108,0,615,7.56,24.41,34.1,3831.6,2636.01,0.0,6467.61,18918,2837,0,0.0,1049,992,794,624,226,141,56,0.37,157,12,0,0.0,419,262
2021-01-01,2021,1,Q1,SITE0168,LAB003,Midwest,Hospital,,0,,CrCys,1,560,110,0,670,8.07,24.79,31.66,4518.09,2727.02,0.0,7245.11,25119,3767,0,0.0,1393,1318,1054,828,301,188,75,0.37,208,16,5,0.0,557,348
2021-01-01,2021,1,Q1,SITE0169,LAB012,Midwest,Reference Lab,,0,,CrCys,1,550,107,0,657,8.63,26.28,28.38,4747.92,2812.37,0.0,7560.29,32446,4866,0,0.0,1800,1703,1362,1070,389,243,97,0.37,270,21,0,0.0,720,450
2021-01-01,2021,1,Q1,SITE0170,LAB026,Midwest,Reference Lab,2022-02-01,0,,CrCys,2,521,108,0,629,8.16,29.21,29.77,4249.29,3154.72,0.0,7404.02,18046,2706,0,0.0,1001,947,757,595,216,135,54,0.37,150,12,0,0.0,400,250
2021-01-01,2021,1,Q1,SITE0171,LAB016,Southeast,Hospital,2024-10-01,0,,Cys,2,534,105,0,639,7.99,26.57,31.49,4268.15,2789.4,0.0,7057.55,29818,4472,0,0.0,1654,1565,1252,983,357,223,89,0.37,248,19,0,0.0,661,413
2021-01-01,2021,1,Q1,SITE0172,LAB037,Midwest,Clinic,2023-07-01,0,,CrCys,5,577,113,0,690,7.3,23.75,32.39,4211.31,2684.28,0.0,6895.59,40358,6053,0,0.0,2239,2118,1694,1331,484,302,121,0.37,335,26,0,0.0,895,559
2021-01-01,2021,1,Q1,SITE0173,LAB022,Southwest,Hospital,2022-01-01,0,,CrCys,1,508,92,0,600,8.19,24.93,29.19,4162.61,2293.19,0.0,6455.8,9324,1398,0,0.0,517,489,391,307,111,69,27,0.37,77,6,0,0.0,206,129
2021-01-01,2021,1,Q1,SITE0174,LAB029,West,Reference Lab,2023-05-01,0,,CrCys,5,510,105,0,615,8.46,27.17,30.84,4313.81,2852.74,0.0,7166.55,15787,2368,0,0.0,876,828,663,520,189,118,47,0.37,131,10,0,0.0,350,219
2021-01-01,2021,1,Q1,SITE0175,LAB014,Southeast,Reference Lab,2022-11-01,0,,Cr,1,530,0,0,530,8.69,24.64,30.44,4605.0,0.0,0.0,4605.0,14111,2116,0,0.0,782,740,592,465,169,105,42,0.37,117,9,0,0.0,312,195
2021-01-01,2021,1,Q1,SITE0176,LAB028,Southeast,Reference Lab,,0,,Cr,1,533,0,0,533,8.4,25.21,27.68,4478.71,0.0,0.0,4478.71,43110,6466,0,0.0,2392,2263,1810,1422,517,323,129,0.37,358,28,0,0.0,956,598
2021-01-01,2021,1,Q1,SITE0177,LAB005,Southwest,Clinic,2021-09-01,0,,Cr,3,555,0,0,555,8.3,23.69,29.24,4606.75,0.0,0.0,4606.75,21389,3208,0,0.0,1186,1122,898,705,256,160,64,0.37,177,14,0,0.0,474,296
2021-01-01,2021,1,Q1,SITE0178,LAB047,Southeast,Clinic,2021-11-01,0,,CrCys,3,519,112,0,631,7.57,26.84,30.92,3929.35,3006.36,0.0,6935.71,46427,6964,0,0.0,2576,2437,1949,1532,557,348,139,0.37,386,30,0,0.0,1030,644
2021-01-01,2021,1,Q1,SITE0179,LAB049,Southeast,Hospital,2022-04-01,0,,Cys,5,474,111,0,585,8.57,23.77,30.34,4063.33,2638.52,0.0,6701.85,19043,2856,0,0.0,1056,999,799,628,228,142,57,0.37,158,12,0,0.0,422,264
2021-01-01,2021,1,Q1,SITE0180,LAB030,West,Hospital,2024-09-01,0,,CrCys,1,494,113,0,607,7.4,24.55,30.7,3653.34,2774.18,0.0,6427.52,33746,5061,0,0.0,1872,1771,1417,1113,404,253,101,0.37,280,22,4,0.0,748,468
2021-01-01,2021,1,Q1,SITE0181,LAB046,Northeast,Reference Lab,2024-11-01,0,,CrCys,3,534,112,0,646,8.98,25.57,29.71,4793.49,2864.32,0.0,7657.8,27350,4102,0,0.0,1517,1435,1148,902,328,205,82,0.37,227,18,0,0.0,606,379
2021-01-01,2021,1,Q1,SITE0182,LAB005,Southwest,Reference Lab,2021-09-01,0,,Cr,3,511,0,0,511,8.55,23.9,32.19,4371.24,0.0,0.0,4371.24,46605,6990,0,0.0,2586,2446,1957,1537,559,349,139,0.37,387,30,0,0.0,1034,646
2021-01-01,2021,1,Q1,SITE0183,LAB012,Midwest,Reference Lab,,0,,CrCys,1,494,110,0,604,9.13,23.27,30.71,4511.63,2559.44,0.0,7071.07,5117,767,0,0.0,283,268,214,168,61,38,15,0.37,42,3,0,0.0,113,70
2021-01-01,2021,1,Q1,SITE0184,LAB016,Southeast,Reference Lab,2024-10-01,0,,Cys,2,537,99,0,636,9.39,27.78,31.5,5041.17,2750.71,0.0,7791.88,23935,3590,0,0.0,1328,1256,1005,789,287,179,71,0.37,199,15,0,0.0,531,332
2021-01-01,2021,1,Q1,SITE0185,LAB026,Midwest,Clinic,2022-02-01,0,,CrCys,2,549,99,0,648,8.43,26.62,34.61,4629.63,2635.54,0.0,7265.17,18234,2735,0,0.0,1011,957,765,601,218,136,54,0.37,151,12,0,0.0,404,252
2021-01-01,2021,1,Q1,SITE0186,LAB026,Midwest,Clinic,2022-02-01,0,,CrCys,2,539,101,0,640,7.67,22.79,31.57,4133.46,2301.65,0.0,6435.11,43328,6499,0,0.0,2404,2274,1819,1429,519,324,129,0.37,360,28,0,0.0,961,601
2021-01-01,2021,1,Q1,SITE0187,LAB048,Southwest,Reference Lab,2023-01-01,0,,Cr,1,558,0,0,558,9.16,27.79,30.88,5108.58,0.0,0.0,5108.58,5846,876,0,0.0,324,306,245,192,70,43,17,0.37,48,3,0,0.0,129,81
2021-01-01,2021,1,Q1,SITE0188,LAB021,Southeast,Reference Lab,,0,,Cr,1,519,0,0,519,8.4,26.93,35.23,4357.21,0.0,0.0,4357.21,15954,2393,0,0.0,885,837,670,526,191,119,47,0.37,132,10,0,0.0,354,221
2021-01-01,2021,1,Q1,SITE0189,LAB039,Northeast,Hospital,2024-01-01,0,,CrCys,1,516,111,0,627,8.49,25.56,31.05,4379.19,2837.2,0.0,7216.38,18703,2805,0,0.0,1037,981,785,617,224,140,56,0.37,155,12,0,0.0,414,259
2021-01-01,2021,1,Q1,SITE0190,LAB036,Southwest,Clinic,2022-02-01,0,,CrCys,4,588,78,0,666,8.49,22.8,31.28,4993.75,1778.69,0.0,6772.44,27700,4155,0,0.0,1537,1454,1163,914,332,207,83,0.37,230,18,0,0.0,614,384
2021-01-01,2021,1,Q1,SITE0191,LAB033,West,Hospital,2021-08-01,0,,Cr,1,522,0,0,522,8.45,25.46,32.48,4412.61,0.0,0.0,4412.61,37043,5556,0,0.0,2055,1944,1555,1222,444,277,111,0.37,308,24,7,0.0,822,513
2021-01-01,2021,1,Q1,SITE0192,LAB030,West,Reference Lab,2024-09-01,0,,CrCys,1,528,113,0,641,8.95,21.4,30.91,4726.64,2417.96,0.0,7144.6,11469,1720,0,0.0,636,602,481,378,137,86,34,0.37,95,7,0,0.0,254,159
2021-01-01,2021,1,Q1,SITE0193,LAB037,Midwest,Clinic,2023-07-01,0,,CrCys,5,508,107,0,615,8.42,24.06,29.85,4275.29,2573.97,0.0,6849.26,35105,5265,0,0.0,1948,1842,1474,1158,421,263,105,0.37,292,23,0,0.0,779,487
2021-01-01,2021,1,Q1,SITE0194,LAB023,West,Hospital,2024-02-01,0,,CrCys,2,521,105,0,626,8.62,27.2,35.92,4490.82,2856.2,0.0,7347.03,47101,7065,0,0.0,2614,2472,1978,1554,565,353,141,0.37,392,31,0,0.0,1045,653
2021-01-01,2021,1,Q1,SITE0195,LAB010,Southwest,Clinic,2024-05-01,0,,Cr,3,503,0,0,503,8.48,23.86,28.95,4267.92,0.0,0.0,4267.92,31386,4707,0,0.0,1741,1647,1317,1035,376,235,94,0.37,261,20,0,0.0,696,435
