Date,Site_ID,Site_Name,Lab_ID,Region,State,Counties,Site_Type,Adoption_Date,Post_Adoption,Months_Since_Adoption,Assay_Menu,Communication_Intensity,Cr_Volume,Cys_Volume,CrCys_Volume,Total_Test_Volume,Cr_Price,Cys_Price,CrCys_Price,Cr_Revenue,Cys_Revenue,CrCys_Revenue,Total_Revenue,Lives_Covered,Total_Patients,Black_Patients,NonBlack_Patients,Reclassified_Patients,Reclassification_Rate,Black_Population_Pct,Hispanic_Population_Pct,White_Population_Pct,Asian_Population_Pct,CKD_Patients,G1_Patients,G2_Patients,G3a_Patients,G3b_Patients,G4_Patients,G5_Patients,CKD_Prevalence,Baseline_CKD_Prevalence,Nephrology_Referrals,Dialysis_Initiations,Trial_Enrollment,Eligibility_Shift_Pct,Renally_Adjusted_Rx,Nephroprotective_Rx,Avg_Creatinine_NonBlack,Avg_Creatinine_Black,eGFR_2021_RaceFree,eGFR_2009_Black,eGFR_2009_NonBlack,Referral_Prob_2021,Referral_Prob_2009_Black,Referral_Prob_2009_NonBlack,Eligible_Transplant_2021,Eligible_Transplant_2009_Black,Eligible_Transplant_2009_NonBlack,Waitlist_Delay_Months_2021,Waitlist_Delay_Months_2009_Black,Waitlist_Delay_Months_2009_NonBlack,Referral_Disparity_Black,Transplant_Delay_Disparity,Eligibility_Gap_Black
2021-01-01,MI_SITE0047,Ann Arbor - Washtenaw - Site 12,MI_LAB003,Ann Arbor - Washtenaw,Michigan,Washtenaw,Clinic,2021-10-01,0,,CrCys,5,569,110,0,679,8.07,27.32,33.6,4589.89,3004.84,0.0,7594.74,26442,3966,452,3514,0,0.0,0.1141,0.0412,0.7585,0.0974,405,1388,1110,243,101,48,12,0.1023,0.1023,60,0,0,0.0,162,101,1.07,1.2,37.9,44.0,37.9,0.0046,0.0008,0.0046,0,0,0,9.0,12.0,9.0,-0.0038,3.0,0
2021-01-01,MI_SITE0048,Flint - Genesee - Site 1,MI_LAB004,Flint - Genesee,Michigan,Genesee,Clinic,2024-04-01,0,,CrCys,4,498,106,0,604,8.23,24.82,30.42,4096.17,2630.91,0.0,6727.08,44451,6667,1302,5365,0,0.0,0.1953,0.0447,0.7162,0.0116,1352,2333,1866,811,338,162,40,0.2028,0.2028,202,0,0,0.0,540,338,1.52,1.7,87.5,101.4,87.5,0.0,0.0,0.0,0,0,0,33.7,40.7,33.7,-0.0,7.0,0
2021-01-01,MI_SITE0049,Flint - Genesee - Site 2,MI_LAB004,Flint - Genesee,Michigan,Genesee,Hospital,2024-04-01,0,,CrCys,4,560,93,0,653,8.82,23.8,30.12,4939.57,2213.06,0.0,7152.63,35939,5390,1017,4373,0,0.0,0.1889,0.054,0.7189,0.0055,995,1886,1509,597,248,119,29,0.1847,0.1847,149,0,0,0.0,398,248,1.38,1.55,75.8,87.8,75.8,0.0,0.0,0.0,0,0,0,27.9,33.9,27.9,-0.0,6.0,0
2021-01-01,MI_SITE0050,Flint - Genesee - Site 3,MI_LAB004,Flint - Genesee,Michigan,Genesee,Hospital,2024-04-01,0,,CrCys,4,550,106,0,656,8.21,25.58,29.33,4517.67,2711.82,0.0,7229.49,36710,5506,1294,4212,0,0.0,0.2351,0.0407,0.6956,0.0142,1069,1927,1541,641,267,128,32,0.1943,0.1943,160,0,0,0.0,427,267,1.42,1.59,50.8,58.8,50.8,0.0001,0.0,0.0001,0,0,0,15.4,19.4,15.4,-0.0001,4.0,0
2021-01-01,MI_SITE0051,Flint - Genesee - Site 4,MI_LAB004,Flint - Genesee,Michigan,Genesee,Hospital,2024-04-01,0,,CrCys,4,520,110,0,630,9.09,21.68,31.37,4728.41,2384.81,0.0,7113.22,33205,4980,964,4016,0,0.0,0.1937,0.0264,0.7188,0.0354,1015,1743,1394,609,253,121,30,0.2039,0.2039,152,0,3,0.0,406,253,1.45,1.62,47.8,55.4,47.8,0.0002,0.0,0.0002,0,0,0,13.9,17.7,13.9,-0.0002,3.8,0
2021-01-01,MI_SITE0052,Flint - Genesee - Site 5,MI_LAB004,Flint - Genesee,Michigan,Genesee,Hospital,2024-04-01,0,,CrCys,4,509,87,0,596,8.16,24.51,27.6,4155.82,2132.56,0.0,6288.39,48050,7207,1474,5733,0,0.0,0.2046,0.0529,0.7239,0.0027,1159,2522,2017,695,289,139,34,0.1609,0.1609,173,0,0,0.0,463,289,1.24,1.39,72.2,83.6,72.2,0.0,0.0,0.0,0,0,0,26.1,31.8,26.1,-0.0,5.7,0
2021-01-01,MI_SITE0053,Flint - Genesee - Site 6,MI_LAB004,Flint - Genesee,Michigan,Genesee,Hospital,2024-04-01,0,,CrCys,4,503,93,0,596,8.1,24.89,33.26,4076.23,2314.95,0.0,6391.18,47302,7095,1355,5740,0,0.0,0.1911,0.0294,0.7006,0.0034,1405,2483,1986,843,351,168,42,0.1981,0.1981,210,0,0,0.0,562,351,0.93,1.04,105.2,122.0,105.2,0.0,0.0,0.0,0,0,0,42.6,51.0,42.6,-0.0,8.4,0
2021-01-01,MI_SITE0054,Flint - Genesee - Site 7,MI_LAB004,Flint - Genesee,Michigan,Genesee,Hospital,2024-04-01,0,,CrCys,4,517,82,0,599,9.05,25.65,30.61,4677.83,2103.67,0.0,6781.49,43511,6526,1532,4994,0,0.0,0.2348,0.0464,0.7257,0.0268,1148,2284,1827,689,287,137,34,0.176,0.176,172,0,0,0.0,459,287,1.04,1.16,53.5,62.0,53.5,0.0,0.0,0.0,0,0,0,16.7,21.0,16.7,-0.0,4.3,0
2021-01-01,MI_SITE0055,Flint - Genesee - Site 8,MI_LAB004,Flint - Genesee,Michigan,Genesee,Clinic,2024-04-01,0,,CrCys,4,517,110,0,627,9.33,24.79,28.1,4822.04,2726.94,0.0,7548.98,33010,4951,842,4109,0,0.0,0.1702,0.0369,0.699,0.017,920,1732,1386,552,230,110,27,0.1859,0.1859,138,0,0,0.0,368,230,1.4,1.57,43.6,50.5,43.6,0.0008,0.0001,0.0008,0,0,0,11.8,15.3,11.8,-0.0007,3.5,0
2021-01-01,MI_SITE0056,Flint - Genesee - Site 9,MI_LAB004,Flint - Genesee,Michigan,Genesee,Hospital,2024-04-01,0,,CrCys,4,520,99,0,619,8.38,27.94,31.76,4356.36,2766.55,0.0,7122.91,34225,5133,1022,4111,0,0.0,0.1992,0.0475,0.6895,0.0301,873,1796,1437,524,218,104,26,0.1702,0.1702,130,0,0,0.0,349,218,0.82,0.92,65.4,75.8,65.4,0.0,0.0,0.0,0,0,0,22.7,27.9,22.7,-0.0,5.2,0
2021-01-01,MI_SITE0057,Flint - Genesee - Site 10,MI_LAB004,Flint - Genesee,Michigan,Genesee,Hospital,2024-04-01,0,,CrCys,4,508,112,0,620,8.3,27.02,30.29,4218.48,3026.72,0.0,7245.19,37556,5633,1172,4461,0,0.0,0.2082,0.0412,0.7091,0.0245,1064,1971,1577,638,266,127,31,0.189,0.189,159,0,0,0.0,425,266,1.47,1.64,109.9,127.4,109.9,0.0,0.0,0.0,0,0,0,45.0,53.7,45.0,-0.0,8.7,0
2021-01-01,MI_SITE0058,Grand Rapids - Kent - Site 1,MI_LAB005,Grand Rapids - Kent,Michigan,"Kent, Ottawa",Reference Lab,2023-04-01,0,,Cys,3,576,119,0,695,8.69,22.36,34.21,5003.75,2661.24,0.0,7664.99,38853,5827,612,5215,0,0.0,0.105,0.0952,0.7404,0.0315,812,2039,1631,487,203,97,24,0.1395,0.1395,121,0,0,0.0,324,203,0.95,1.07,46.0,53.3,46.0,0.0004,0.0,0.0004,0,0,0,13.0,16.7,13.0,-0.0004,3.7,0
2021-01-01,MI_SITE0059,Grand Rapids - Kent - Site 2,MI_LAB005,Grand Rapids - Kent,Michigan,"Kent, Ottawa",Clinic,2023-04-01,0,,Cys,3,510,94,0,604,8.5,24.39,32.07,4335.44,2292.42,0.0,6627.87,42840,6426,556,5870,0,0.0,0.0866,0.1014,0.7808,0.023,929,2249,1799,557,232,111,27,0.1446,0.1446,139,0,0,0.0,371,232,0.67,0.75,65.5,75.9,65.5,0.0,0.0,0.0,0,0,0,22.8,28.0,22.8,-0.0,5.2,0
2021-01-01,MI_SITE0060,Grand Rapids - Kent - Site 3,MI_LAB005,Grand Rapids - Kent,Michigan,"Kent, Ottawa",Clinic,2023-04-01,0,,Cys,3,558,108,0,666,9.14,23.84,31.01,5097.89,2574.68,0.0,7672.57,37125,5568,460,5108,0,0.0,0.0827,0.0862,0.7585,0.0398,709,1948,1559,425,177,85,21,0.1274,0.1274,106,0,0,0.0,283,177,1.23,1.38,40.3,46.8,40.3,0.0022,0.0003,0.0022,0,0,0,10.2,13.4,10.2,-0.0019,3.2,0
2021-01-01,MI_SITE0061,Grand Rapids - Kent - Site 4,MI_LAB005,Grand Rapids - Kent,Michigan,"Kent, Ottawa",Clinic,2023-04-01,0,,Cys,3,500,104,0,604,9.76,25.01,32.14,4881.6,2601.1,0.0,7482.7,32635,4895,413,4482,0,0.0,0.0846,0.104,0.7631,0.0295,560,1713,1370,336,140,67,16,0.1145,0.1145,84,0,0,0.0,224,140,1.19,1.33,90.5,104.9,90.5,0.0,0.0,0.0,0,0,0,35.3,42.5,35.3,-0.0,7.2,0
2021-01-01,MI_SITE0062,Grand Rapids - Kent - Site 5,MI_LAB005,Grand Rapids - Kent,Michigan,"Kent, Ottawa",Clinic,2023-04-01,0,,Cys,3,522,98,0,620,9.74,23.74,32.85,5085.8,2326.74,0.0,7412.54,31803,4770,426,4344,0,0.0,0.0893,0.104,0.7591,0.02,620,1669,1335,372,155,74,18,0.1301,0.1301,93,0,0,0.0,248,155,1.05,1.18,65.5,75.9,65.5,0.0,0.0,0.0,0,0,0,22.7,27.9,22.7,-0.0,5.2,0
2021-01-01,MI_SITE0063,Grand Rapids - Kent - Site 6,MI_LAB005,Grand Rapids - Kent,Michigan,"Kent, Ottawa",Clinic,2023-04-01,0,,Cys,3,501,106,0,607,8.02,23.03,31.67,4018.67,2440.86,0.0,6459.53,36714,5507,369,5138,0,0.0,0.067,0.0899,0.7318,0.0339,664,1927,1541,398,166,79,19,0.1206,0.1206,99,0,0,0.0,265,166,1.56,1.75,77.9,90.3,77.9,0.0,0.0,0.0,0,0,0,28.9,35.1,28.9,-0.0,6.2,0
2021-01-01,MI_SITE0064,Grand Rapids - Kent - Site 7,MI_LAB005,Grand Rapids - Kent,Michigan,"Kent, Ottawa",Clinic,2023-04-01,0,,Cys,3,494,98,0,592,8.54,25.72,31.58,4218.06,2520.51,0.0,6738.57,42725,6408,491,5917,0,0.0,0.0767,0.088,0.7631,0.0271,760,2242,1794,456,190,91,22,0.1188,0.1188,114,0,0,0.0,304,190,0.98,1.1,56.5,65.5,56.5,0.0,0.0,0.0,0,0,0,18.2,22.7,18.2,-0.0,4.5,0
2021-01-01,MI_SITE0065,Grand Rapids - Kent - Site 8,MI_LAB005,Grand Rapids - Kent,Michigan,"Kent, Ottawa",Clinic,2023-04-01,0,,Cys,3,542,122,0,664,8.83,23.86,31.49,4786.85,2911.14,0.0,7697.99,42631,6394,573,5821,0,0.0,0.0897,0.0965,0.7376,0.0347,806,2237,1790,483,201,96,24,0.1261,0.1261,120,0,0,0.0,322,201,1.25,1.4,62.9,72.9,62.9,0.0,0.0,0.0,0,0,0,21.4,26.4,21.4,-0.0,5.0,0
2021-01-01,MI_SITE0066,Grand Rapids - Kent - Site 9,MI_LAB005,Grand Rapids - Kent,Michigan,"Kent, Ottawa",Clinic,2023-04-01,0,,Cys,3,507,97,0,604,9.05,23.97,31.57,4589.64,2325.16,0.0,6914.79,35249,5287,211,5076,0,0.0,0.0399,0.0973,0.7731,0.0225,645,1850,1480,387,161,77,19,0.1221,0.1221,96,0,0,0.0,258,161,1.86,2.08,75.5,87.5,75.5,0.0,0.0,0.0,0,0,0,27.7,33.7,27.7,-0.0,6.0,0
2021-01-01,MI_SITE0067,Grand Rapids - Kent - Site 10,MI_LAB005,Grand Rapids - Kent,Michigan,"Kent, Ottawa",Clinic,2023-04-01,0,,Cys,3,525,111,0,636,8.87,28.59,29.26,4655.11,3172.98,0.0,7828.08,29985,4497,464,4033,0,0.0,0.1034,0.1048,0.7476,0.0311,554,1573,1259,332,138,66,16,0.1234,0.1234,83,0,0,0.0,221,138,0.9,1.0,71.0,82.2,71.0,0.0,0.0,0.0,0,0,0,25.5,31.1,25.5,-0.0,5.6,0
2021-01-01,MI_SITE0068,Grand Rapids - Kent - Site 11,MI_LAB005,Grand Rapids - Kent,Michigan,"Kent, Ottawa",Reference Lab,2023-04-01,0,,Cys,3,478,125,0,603,9.01,23.31,30.73,4304.91,2913.65,0.0,7218.56,34362,5154,593,4561,0,0.0,0.1152,0.1096,0.7577,0.0233,614,1803,1443,368,153,73,18,0.1192,0.1192,92,0,0,0.0,245,153,1.34,1.51,66.2,76.7,66.2,0.0,0.0,0.0,0,0,0,23.1,28.3,23.1,-0.0,5.3,0
2021-01-01,MI_SITE0069,Grand Rapids - Kent - Site 12,MI_LAB005,Grand Rapids - Kent,Michigan,"Kent, Ottawa",Clinic,2023-04-01,0,,Cys,3,496,103,0,599,7.75,24.95,31.66,3843.89,2570.17,0.0,6414.06,30897,4634,483,4151,0,0.0,0.1044,0.1008,0.7412,0.0286,639,1621,1297,383,159,76,19,0.1381,0.1381,95,0,0,0.0,255,159,1.63,1.82,44.0,51.0,44.0,0.0008,0.0001,0.0008,0,0,0,12.0,15.5,12.0,-0.0007,3.5,0
2021-01-01,MI_SITE0070,Grand Rapids - Kent - Site 13,MI_LAB005,Grand Rapids - Kent,Michigan,"Kent, Ottawa",Clinic,2023-04-01,0,,Cys,3,495,94,0,589,8.74,25.12,31.57,4326.1,2361.56,0.0,6687.66,29652,4447,510,3937,0,0.0,0.1147,0.1094,0.7459,0.0587,465,1556,1245,279,116,55,13,0.1047,0.1047,69,0,0,0.0,186,116,1.47,1.64,50.7,58.8,50.7,0.0001,0.0,0.0001,0,0,0,15.4,19.4,15.4,-0.0001,4.0,0
2021-01-01,MI_SITE0071,Grand Rapids - Kent - Site 14,MI_LAB005,Grand Rapids - Kent,Michigan,"Kent, Ottawa",Reference Lab,2023-04-01,0,,Cys,3,523,114,0,637,8.81,25.29,31.44,4608.2,2883.59,0.0,7491.79,38344,5751,564,5187,0,0.0,0.0982,0.0973,0.7624,0.0181,663,2012,1610,398,165,79,19,0.1154,0.1154,99,0,0,0.0,265,165,1.44,1.61,65.5,75.9,65.5,0.0,0.0,0.0,0,0,0,22.7,27.9,22.7,-0.0,5.2,0
2021-01-01,MI_SITE0072,Grand Rapids - Kent - Site 15,MI_LAB005,Grand Rapids - Kent,Michigan,"Kent, Ottawa",Clinic,2023-04-01,0,,Cys,3,542,112,0,654,8.84,22.54,33.12,4789.28,2524.21,0.0,7313.49,29910,4486,238,4248,0,0.0,0.0532,0.1065,0.7446,0.031,517,1570,1256,310,129,62,15,0.1154,0.1154,77,0,0,0.0,206,129,0.69,0.78,103.5,120.0,103.5,0.0,0.0,0.0,0,0,0,41.8,50.0,41.8,-0.0,8.2,0
2021-01-01,MI_SITE0073,Grand Rapids - Kent - Site 16,MI_LAB005,Grand Rapids - Kent,Michigan,"Kent, Ottawa",Reference Lab,2023-04-01,0,,Cys,3,544,103,0,647,7.68,27.02,31.13,4176.61,2783.45,0.0,6960.06,42168,6325,628,5697,0,0.0,0.0993,0.0973,0.7693,0.0287,822,2213,1771,493,205,98,24,0.13,0.13,123,0,0,0.0,328,205,1.09,1.22,99.5,115.4,99.5,0.0,0.0,0.0,0,0,0,39.8,47.7,39.8,-0.0,7.9,0
2021-01-01,MI_SITE0074,Grand Rapids - Kent - Site 17,MI_LAB005,Grand Rapids - Kent,Michigan,"Kent, Ottawa",Reference Lab,2023-04-01,0,,Cys,3,558,105,0,663,8.45,24.44,32.3,4715.67,2565.78,0.0,7281.45,39254,5888,675,5213,0,0.0,0.1147,0.0835,0.7596,0.0244,733,2060,1648,440,183,88,22,0.1246,0.1246,109,0,0,0.0,293,183,1.44,1.62,84.5,97.9,84.5,0.0,0.0,0.0,0,0,0,32.2,39.0,32.2,-0.0,6.7,0
2021-01-01,MI_SITE0075,Grand Rapids - Kent - Site 18,MI_LAB005,Grand Rapids - Kent,Michigan,"Kent, Ottawa",Clinic,2023-04-01,0,,Cys,3,507,130,0,637,8.51,26.52,34.3,4315.71,3446.98,0.0,7762.69,41421,6213,406,5807,0,0.0,0.0654,0.0944,0.7561,0.021,756,2174,1739,454,189,90,22,0.1218,0.1218,113,0,0,0.0,302,189,0.78,0.87,72.5,84.0,72.5,0.0,0.0,0.0,0,0,0,26.3,32.0,26.3,-0.0,5.8,0
2021-01-01,MI_SITE0076,Lansing - Ingham - Site 1,MI_LAB006,Lansing - Ingham,Michigan,"Ingham, Eaton, Clinton",Reference Lab,,0,,CrCys,1,521,100,0,621,8.4,26.19,33.21,4376.45,2618.65,0.0,6995.09,28669,4300,547,3753,0,0.0,0.1273,0.0669,0.7535,0.0306,579,1505,1204,347,144,69,17,0.1348,0.1348,86,0,0,0.0,231,144,1.04,1.16,85.3,98.9,85.3,0.0,0.0,0.0,0,0,0,32.7,39.5,32.7,-0.0,6.8,0
2021-01-01,MI_SITE0077,Lansing - Ingham - Site 2,MI_LAB006,Lansing - Ingham,Michigan,"Ingham, Eaton, Clinton",Clinic,,0,,CrCys,1,553,103,0,656,7.8,23.07,30.32,4315.33,2376.32,0.0,6691.65,27376,4106,522,3584,0,0.0,0.1273,0.0554,0.7427,0.043,525,1437,1149,315,131,63,15,0.128,0.128,78,0,0,0.0,210,131,0.94,1.06,74.0,85.8,74.0,0.0,0.0,0.0,0,0,0,27.0,32.9,27.0,-0.0,5.9,0
2021-01-01,MI_SITE0078,Lansing - Ingham - Site 3,MI_LAB006,Lansing - Ingham,Michigan,"Ingham, Eaton, Clinton",Clinic,,0,,CrCys,1,508,110,0,618,8.91,23.24,31.47,4525.79,2556.87,0.0,7082.66,39870,5980,562,5418,0,0.0,0.0941,0.0801,0.7697,0.0392,816,2093,1674,489,204,97,24,0.1365,0.1365,122,0,0,0.0,326,204,1.13,1.26,48.7,56.5,48.7,0.0002,0.0,0.0002,0,0,0,14.4,18.2,14.4,-0.0002,3.9,0
2021-01-01,MI_SITE0079,Lansing - Ingham - Site 4,MI_LAB006,Lansing - Ingham,Michigan,"Ingham, Eaton, Clinton",Hospital,,0,,CrCys,1,520,89,0,609,9.37,24.4,33.36,4871.52,2171.46,0.0,7042.99,32960,4944,500,4444,0,0.0,0.1012,0.0618,0.7968,0.0533,567,1730,1384,340,141,68,17,0.1147,0.1147,85,0,0,0.0,226,141,1.79,2.01,57.0,66.0,57.0,0.0,0.0,0.0,0,0,0,18.5,23.0,18.5,-0.0,4.5,0
2021-01-01,MI_SITE0080,Lansing - Ingham - Site 5,MI_LAB006,Lansing - Ingham,Michigan,"Ingham, Eaton, Clinton",Hospital,,0,,CrCys,1,491,110,0,601,8.15,26.74,31.4,4002.69,2941.03,0.0,6943.72,32409,4861,558,4303,0,0.0,0.1149,0.0611,0.7781,0.0319,585,1701,1361,351,146,70,17,0.1204,0.1204,87,0,4,0.0,234,146,1.79,2.0,86.0,99.6,86.0,0.0,0.0,0.0,0,0,0,33.0,39.8,33.0,-0.0,6.8,0
2021-01-01,MI_SITE0081,Lansing - Ingham - Site 6,MI_LAB006,Lansing - Ingham,Michigan,"Ingham, Eaton, Clinton",Reference Lab,,0,,CrCys,1,498,103,0,601,8.31,24.2,34.01,4138.44,2492.81,0.0,6631.26,36825,5523,786,4737,0,0.0,0.1424,0.0712,0.7534,0.048,670,1933,1546,402,167,80,20,0.1213,0.1213,100,0,0,0.0,268,167,1.26,1.41,62.4,72.3,62.4,0.0,0.0,0.0,0,0,0,21.2,26.1,21.2,-0.0,5.0,0
2021-01-01,MI_SITE0082,Lansing - Ingham - Site 7,MI_LAB006,Lansing - Ingham,Michigan,"Ingham, Eaton, Clinton",Clinic,,0,,CrCys,1,510,115,0,625,8.61,22.67,29.62,4392.03,2607.62,0.0,6999.65,27492,4123,460,3663,0,0.0,0.1117,0.0669,0.7719,0.045,508,1443,1154,305,127,61,15,0.1233,0.1233,76,0,0,0.0,203,127,1.32,1.47,76.6,88.8,76.6,0.0,0.0,0.0,0,0,0,28.3,34.4,28.3,-0.0,6.1,0
2021-01-01,MI_SITE0083,Lansing - Ingham - Site 8,MI_LAB006,Lansing - Ingham,Michigan,"Ingham, Eaton, Clinton",Hospital,,0,,CrCys,1,535,95,0,630,8.37,25.03,33.24,4476.98,2377.45,0.0,6854.43,33981,5097,630,4467,0,0.0,0.1236,0.0665,0.767,0.0473,670,1783,1427,402,167,80,20,0.1315,0.1315,100,0,7,0.0,268,167,1.81,2.03,19.1,22.2,19.1,0.5658,0.3436,0.5658,1,0,1,0.0,1.1,0.0,-0.2222,1.1,-1
2021-01-01,MI_SITE0084,Lansing - Ingham - Site 9,MI_LAB006,Lansing - Ingham,Michigan,"Ingham, Eaton, Clinton",Clinic,,0,,CrCys,1,567,108,0,675,8.3,25.93,32.85,4703.48,2800.92,0.0,7504.41,36241,5436,591,4845,0,0.0,0.1089,0.087,0.7811,0.0578,661,1902,1522,396,165,79,19,0.1217,0.1217,99,0,0,0.0,264,165,0.83,0.93,62.4,72.3,62.4,0.0,0.0,0.0,0,0,0,21.2,26.2,21.2,-0.0,5.0,0
2021-01-01,MI_SITE0085,Lansing - Ingham - Site 10,MI_LAB006,Lansing - Ingham,Michigan,"Ingham, Eaton, Clinton",Hospital,,0,,CrCys,1,503,101,0,604,8.27,27.21,30.36,4160.58,2748.46,0.0,6909.04,28035,4205,412,3793,0,0.0,0.0981,0.0799,0.8166,0.0193,545,1471,1177,327,136,65,16,0.1297,0.1297,81,0,7,0.0,218,136,1.3,1.46,79.3,91.9,79.3,0.0,0.0,0.0,0,0,0,29.6,36.0,29.6,-0.0,6.3,0
2021-01-01,MI_SITE0086,Lansing - Ingham - Site 11,MI_LAB006,Lansing - Ingham,Michigan,"Ingham, Eaton, Clinton",Hospital,,0,,CrCys,1,560,119,0,679,8.77,22.5,29.46,4910.33,2677.46,0.0,7587.79,37634,5645,491,5154,0,0.0,0.087,0.0674,0.7952,0.0323,727,1975,1580,436,181,87,21,0.1288,0.1288,109,0,0,0.0,290,181,1.38,1.54,48.7,56.4,48.7,0.0002,0.0,0.0002,0,0,0,14.3,18.2,14.3,-0.0002,3.9,0
2021-01-01,MI_SITE0087,Lansing - Ingham - Site 12,MI_LAB006,Lansing - Ingham,Michigan,"Ingham, Eaton, Clinton",Clinic,,0,,CrCys,1,523,123,0,646,7.86,26.02,29.44,4111.05,3200.46,0.0,7311.51,32939,4940,430,4510,0,0.0,0.0872,0.0527,0.7302,0.0292,661,1729,1383,396,165,79,19,0.1339,0.1339,99,0,0,0.0,264,165,1.21,1.35,51.1,59.3,51.1,0.0001,0.0,0.0001,0,0,0,15.6,19.6,15.6,-0.0001,4.1,0
2021-01-01,MI_SITE0088,Lansing - Ingham - Site 13,MI_LAB006,Lansing - Ingham,Michigan,"Ingham, Eaton, Clinton",Hospital,,0,,CrCys,1,553,91,0,644,8.83,23.6,32.44,4880.89,2147.71,0.0,7028.6,26926,4038,368,3670,0,0.0,0.0913,0.0626,0.774,0.0446,547,1413,1130,328,136,65,16,0.1357,0.1357,82,0,0,0.0,218,136,1.21,1.36,29.4,34.0,29.4,0.057,0.0147,0.057,0,0,0,4.7,7.0,4.7,-0.0423,2.3,0
2021-01-01,MI_SITE0089,Lansing - Ingham - Site 14,MI_LAB006,Lansing - Ingham,Michigan,"Ingham, Eaton, Clinton",Hospital,,0,,CrCys,1,546,110,0,656,6.93,21.82,29.41,3782.86,2400.62,0.0,6183.48,37209,5581,652,4929,0,0.0,0.1168,0.0811,0.8073,0.0579,666,1953,1562,399,166,79,19,0.1194,0.1194,99,0,0,0.0,266,166,1.55,1.73,36.6,42.4,36.6,0.0068,0.0012,0.0068,0,0,0,8.3,11.2,8.3,-0.0056,2.9,0
2021-01-01,MI_SITE0090,Kalamazoo - Site 1,MI_LAB007,Kalamazoo,Michigan,Kalamazoo,Hospital,2023-02-01,0,,CrCys,4,484,93,0,577,8.25,26.11,33.22,3991.43,2428.43,0.0,6419.86,31132,4669,544,4125,0,0.0,0.1165,0.0467,0.8078,0.0373,466,1634,1307,280,116,56,14,0.1,0.1,69,0,0,0.0,186,116,0.88,0.99,80.6,93.4,80.6,0.0,0.0,0.0,0,0,0,30.3,36.7,30.3,-0.0,6.4,0
2021-01-01,MI_SITE0091,Kalamazoo - Site 2,MI_LAB007,Kalamazoo,Michigan,Kalamazoo,Clinic,2023-02-01,0,,CrCys,4,567,86,0,653,8.58,26.13,28.29,4863.99,2247.0,0.0,7110.99,27955,4193,562,3631,0,0.0,0.1341,0.0548,0.7914,0.0335,512,1467,1174,307,128,61,15,0.1222,0.1222,76,0,0,0.0,204,128,0.78,0.88,56.6,65.6,56.6,0.0,0.0,0.0,0,0,0,18.3,22.8,18.3,-0.0,4.5,0
2021-01-01,MI_SITE0092,Kalamazoo - Site 3,MI_LAB007,Kalamazoo,Michigan,Kalamazoo,Hospital,2023-02-01,0,,CrCys,4,550,105,0,655,8.93,27.37,32.59,4909.74,2874.32,0.0,7784.06,21336,3200,360,2840,0,0.0,0.1127,0.0469,0.8302,0.0245,388,1120,896,232,97,46,11,0.1213,0.1213,58,0,0,0.0,155,97,1.21,1.35,70.0,81.1,70.0,0.0,0.0,0.0,0,0,0,25.0,30.6,25.0,-0.0,5.6,0
2021-01-01,MI_SITE0093,Kalamazoo - Site 4,MI_LAB007,Kalamazoo,Michigan,Kalamazoo,Clinic,2023-02-01,0,,CrCys,4,551,92,0,643,8.85,24.95,31.65,4876.25,2295.74,0.0,7172.0,26172,3925,429,3496,0,0.0,0.1093,0.0554,0.7973,0.0398,470,1373,1099,282,117,56,14,0.1198,0.1198,70,0,0,0.0,188,117,1.23,1.38,83.3,96.6,83.3,0.0,0.0,0.0,0,0,0,31.7,38.3,31.7,-0.0,6.6,0
2021-01-01,MI_SITE0094,Kalamazoo - Site 5,MI_LAB007,Kalamazoo,Michigan,Kalamazoo,Clinic,2023-02-01,0,,CrCys,4,492,112,0,604,7.32,24.9,34.87,3599.47,2789.2,0.0,6388.67,23589,3538,245,3293,0,0.0,0.0695,0.0569,0.8089,0.0379,425,1238,990,255,106,51,12,0.1204,0.1204,63,0,0,0.0,170,106,1.46,1.64,67.8,78.6,67.8,0.0,0.0,0.0,0,0,0,23.9,29.3,23.9,-0.0,5.4,0
2021-01-01,MI_SITE0095,Kalamazoo - Site 6,MI_LAB007,Kalamazoo,Michigan,Kalamazoo,Clinic,2023-02-01,0,,CrCys,4,529,111,0,640,8.09,19.28,32.26,4277.35,2140.23,0.0,6417.58,27033,4054,502,3552,0,0.0,0.1239,0.0617,0.8376,0.0164,470,1418,1135,282,117,56,14,0.116,0.116,70,0,0,0.0,188,117,1.57,1.76,96.5,111.8,96.5,0.0,0.0,0.0,0,0,0,38.2,45.9,38.2,-0.0,7.7,0
2021-01-01,MI_SITE0096,Kalamazoo - Site 7,MI_LAB007,Kalamazoo,Michigan,Kalamazoo,Hospital,2023-02-01,0,,CrCys,4,486,95,0,581,8.64,24.87,30.22,4198.33,2363.0,0.0,6561.33,20908,3136,270,2866,0,0.0,0.0861,0.0405,0.8119,0.0297,410,1097,878,246,102,49,12,0.131,0.131,61,0,0,0.0,164,102,1.03,1.15,54.8,63.5,54.8,0.0,0.0,0.0,0,0,0,17.4,21.7,17.4,-0.0,4.4,0
